,YY,MM,DD,hh,WDIR,WSPD,GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,station_id
134,2010,9,15.5,11.5,102.95492957746478,6.090694444444445,7.331944444444445,,,,,1012.7368055555555,28.764027777777777,30.267500000000002,23.932777777777776,,42001
135,2010,10,16.0,11.5,100.4535666218035,5.131989247311828,6.475134408602151,,,,,1016.8424731182796,25.720026881720432,,17.676747311827956,,42001
136,2010,11,15.5,11.5,125.16875871687587,6.601388888888889,8.05486111111111,,,,,1017.4066666666668,23.76986111111111,,17.63458333333333,,42001
137,2010,12,15.995929443690638,11.419267299864314,146.49320652173913,6.505698778833107,8.275983717774762,1.2685432098765432,6.212024691358025,4.833456790123456,,1019.2264586160109,19.144911804613297,22.376225490196077,12.682903663500678,,42001
138,2008,12,31.0,23.0,49.0,5.3,6.1,0.53,5.0,4.26,,1018.4,24.0,26.2,,,42001
139,2009,1,16.0,11.492597577388963,153.3423545331529,6.974831763122476,8.712920592193809,1.2855929919137465,6.193396226415095,4.672722371967655,,1019.3146702557201,21.9514131897712,25.7371467025572,,,42001
140,2009,2,14.5,11.5,133.99701937406854,7.849702380952381,9.64107142857143,1.4160119047619046,6.1895089285714295,4.735357142857143,,1020.6821428571429,21.798660714285717,24.82485119047619,,,42001
141,2009,3,16.0,11.5,146.13531799729364,7.973655913978494,9.573521505376345,1.5197304582210245,6.442210242587601,4.834312668463612,,1017.4422043010753,22.677419354838708,24.31639784946237,,,42001
142,2009,4,15.5,11.5,168.6192468619247,7.740694444444444,9.34763888888889,1.6049583333333333,6.930958333333333,5.448333333333333,,1015.6018055555556,23.378333333333334,24.379166666666666,,,42001
143,2009,5,16.005383580080753,11.511440107671602,126.94173441734418,5.959623149394347,7.038088829071333,1.044885598923284,6.199728629579376,4.85107671601615,,1013.6585464333782,25.616285329744283,26.02974427994616,,,42001
144,2009,6,15.50625869262865,11.504867872044507,149.7549019607843,3.7909596662030594,4.619749652294854,0.5182311977715877,5.041676300578034,4.243064066852368,,1013.3687065368567,27.747426981919336,28.513630041724618,,,42001
145,2009,7,16.0,11.5,154.0242587601078,3.933198924731183,4.980376344086022,0.5225672043010753,5.687982708933718,4.245174731182796,,1016.2568548387096,29.2255376344086,30.695430107526885,,,42001
146,2009,8,16.020188425302827,11.506056527590848,129.59426229508196,3.6985195154777926,4.691251682368775,0.48685560053981103,5.376899004267425,4.059257759784075,,1015.671870794078,29.357873485868105,30.60255720053836,,,42001
147,2009,9,15.5,11.5,157.29428172942818,4.056805555555556,5.054861111111111,0.6084561891515995,5.287924263674614,4.244214186369958,,1013.4530555555555,28.926805555555553,30.251944444444447,,,42001
148,2009,10,16.0,11.5,139.79514824797843,6.782258064516129,8.234139784946237,1.2280510752688172,6.524381720430108,4.9333064516129035,,1013.8557795698924,27.513037634408605,29.193951612903223,,,42001
149,2009,11,15.492350486787204,11.509040333796941,131.97625698324023,7.422670375521557,9.303894297635605,1.6377855153203345,6.806468085106384,5.349651810584959,,1015.9603616133519,23.53296244784423,26.683031988873434,,,42001
150,2009,12,15.979811574697173,11.484522207267833,151.72027027027028,7.955854643337819,9.771197846567969,1.6670390309555854,6.852516823687752,5.372368775235532,,1015.943472409152,21.911455525606467,24.887213997308212,,,42001
151,2008,1,16.00134952766532,11.484480431848853,128.92702702702704,8.043049932523616,9.795135135135135,1.6739207650273222,6.939289617486339,5.106256830601093,143.61353383458646,1032.2966261808367,21.61646423751687,24.421756756756754,16.693070652173912,,42001
152,2008,2,14.984172661870504,11.515107913669064,140.02745664739885,7.762446043165467,9.377410071942446,1.38616497829233,6.23273516642547,4.782850940665702,159.6099173553719,1017.8162589928058,22.75640287769784,24.806043165467628,17.860575539568345,,42001
153,2008,3,16.012113055181697,11.484522207267833,146.52226720647772,7.830282637954239,9.547913862718708,1.5554374158815614,6.630269179004038,5.041292059219381,138.86102719033232,1017.4094212651413,22.40296096904442,24.43687752355316,16.85465587044534,,42001
154,2008,4,15.46657381615599,11.479108635097493,131.6918767507003,6.760584958217271,8.142618384401114,1.1384916201117319,5.87304469273743,4.431759776536313,136.61505376344087,1015.7268802228413,24.22465181058496,25.4983286908078,19.603389830508476,,42001
155,2008,5,16.0,11.5,137.9850948509485,6.193279569892473,7.354374158815612,1.0455858310626704,5.836811989100818,4.506457765667575,,1024.8487903225807,26.089919354838713,26.456527590847916,23.077419354838707,,42001
156,2008,6,15.5,11.5,135.81100141043723,5.2619444444444445,6.263888888888889,0.682,5.370336257309941,4.0869583333333335,,1015.8969444444446,27.855694444444442,28.56138888888889,23.904450625869263,,42001
157,2008,7,16.0,11.5,147.94013605442177,4.900672043010752,5.909677419354839,0.6520708446866486,5.503186646433991,3.985626702997275,,1016.0690860215054,28.488709677419354,29.34018817204301,23.558546433378197,,42001
158,2008,8,16.0,11.5,162.60188933873144,4.753360215053763,5.793817204301075,0.7097849462365592,5.315127860026918,4.28864247311828,,1012.9504032258064,28.878225806451614,29.860752688172045,23.755241935483873,,42001
159,2008,9,15.5,11.5,95.14525139664805,7.160833333333334,8.633611111111112,1.6230972222222224,6.881763888888889,5.200958333333333,,1011.382729805014,27.343194444444443,27.884444444444444,24.447619047619046,,42001
160,2008,10,16.0,11.5,79.33512786002692,6.541129032258065,7.922043010752688,1.2136827956989247,6.406290322580645,4.771236559139785,,1017.1551075268818,25.391263440860214,27.00739247311828,24.183333333333334,,42001
161,2008,11,15.504867872044507,11.502086230876216,113.61645746164575,6.041029207232267,7.5908205841446454,1.0966759388038942,6.238103207810322,4.779666203059805,,1018.5098748261474,23.059388038942977,25.825452016689848,,,42001
162,2008,12,15.976964769647697,11.51490514905149,159.6013605442177,7.186314363143631,8.745528455284553,1.533405698778833,7.046621438263229,5.230162822252375,,1019.5066395663957,22.690379403794037,24.52710027100271,,,42001
163,2007,1,16.012113055181697,11.503364737550472,102.82567567567567,7.614131897711979,9.115405405405404,1.501754966887417,6.726225165562914,5.156423841059603,136.85714285714286,1043.6328398384926,21.52964959568733,23.584075573549256,,,42001
164,2007,2,14.51424287856072,11.46776611694153,121.3639097744361,7.0961019490254875,8.553223388305847,,,,,1018.0007496251874,20.222038980509744,22.45487256371814,,,42001
165,2007,3,15.96211096075778,11.493910690121787,98.60803324099723,6.075642760487145,7.261569688768606,1.2079263301500682,6.5091541609822645,5.136862210095498,,1019.4043301759135,22.139918809201625,22.862381596752368,,,42001
166,2007,4,15.558041958041958,11.478321678321679,121.4747191011236,6.45986013986014,7.709930069930071,1.2234414668547249,6.604894217207334,5.0416220028208745,,1015.8247552447551,23.183636363636364,24.173706293706296,,,42001
167,2007,5,15.951417004048583,11.492577597840755,98.14677640603567,6.368960863697706,7.570040485829959,1.0262415196743555,5.92540027137042,4.641777476255088,,1015.7445344129554,25.25910931174089,25.847503373819162,,,42001
168,2007,6,15.59802538787024,11.48095909732017,126.2039942938659,4.713399153737659,5.6884344146685475,0.7923153409090908,5.707826704545455,4.56703125,116.24137931034483,1015.0093088857545,27.449224259520452,28.150352609308882,24.190436241610737,,42001
169,2007,7,16.01749663526245,11.491251682368775,148.3418918918919,3.522207267833109,4.4248990578734855,0.44609164420485176,5.0743935309973045,4.130161725067385,135.51082251082252,1016.2227456258412,29.07900403768506,30.312516823687755,24.268909825033646,,42001
170,2007,8,15.995956873315365,11.497304582210242,116.69470827679783,4.698517520215634,5.735627530364373,0.6831174089068826,5.175452091767881,4.1874493927125505,152.70509383378015,1026.9571428571428,28.947169811320755,29.895411605937923,24.682614555256066,,42001
171,2007,9,15.503477051460361,11.485396383866481,128.28832630098452,4.630737134909596,5.712239221140473,0.763863319386332,5.837043235704323,4.485230125523012,112.42574257425743,1014.8066759388039,28.563699582753824,29.88817802503477,23.88720445062587,,42001
172,2007,10,16.0,11.5,111.97846567967699,8.454032258064517,10.18991935483871,1.8181022880215343,7.2303499327052485,5.338748317631225,111.86095505617978,1012.7454301075269,26.837634408602153,28.32338709677419,22.27408906882591,,42001
173,2007,11,15.48951048951049,11.53986013986014,96.82584269662921,6.212307692307693,7.8469845722300136,1.2282137834036568,6.472756680731364,5.057721518987342,112.76885245901639,1044.1637762237763,24.066526610644257,26.83188202247191,17.247191011235955,,42001
174,2007,12,16.078697421981005,11.512890094979648,143.2095238095238,6.2094979647218445,7.596049046321526,1.1417548746518105,6.082005571030641,4.771949860724234,147.75551782682513,1030.6027137042063,23.821845318860245,25.800817438692096,18.875815217391306,,42001
175,2006,1,16.01752021563342,11.526954177897574,151.53956834532374,7.644609164420485,9.472972972972974,1.5958935879945428,6.798608458390177,5.0366439290586635,185.13305898491083,1032.0141509433963,22.460916442048518,25.45668016194332,16.849932523616733,,42001
176,2006,2,14.506706408345753,11.485842026825633,,7.55096870342772,9.289418777943368,1.4164125560538117,6.341330343796712,4.74219730941704,187.40902255639097,1019.9997019374069,21.90402384500745,25.043964232488822,16.686319218241042,,42001
177,2006,3,16.0,11.5,,7.30255376344086,8.745967741935484,1.2997708894878706,6.205229110512129,4.551307277628033,120.59565807327002,1017.470564516129,22.90739247311828,24.31827956989247,,,42001
178,2006,4,15.469187675070028,11.46218487394958,139.43560606060606,6.580392156862745,7.764425770308123,1.019929775280899,5.951390449438203,4.235379213483146,138.50422535211268,1015.1441176470588,24.788795518207284,25.607282913165264,22.379245283018868,,42001
179,2006,5,16.0,11.5,131.39729729729729,5.843145161290323,6.966263440860215,0.8203494623655915,5.248857526881721,4.106317204301075,157.23274695534505,1014.4922043010752,25.778494623655916,26.638037634408605,20.95716216216216,,42001
180,2006,6,15.486787204450627,11.486787204450627,130.76503496503497,4.228233657858136,5.161335187760779,0.574700139470014,5.221827057182705,4.054337517433752,130.40479548660085,1014.3254520166898,27.781223922114048,28.528094575799724,23.449560117302052,,42001
181,2006,7,16.0,11.5,121.65034013605442,4.310349462365592,5.255645161290323,0.5069365721997301,4.985937921727396,3.688056680161943,118.8586956521739,1016.5004032258065,28.884811827956987,29.93938172043011,,,42001
182,2006,8,16.025641025641026,11.489878542510121,137.57629427792915,3.853711201079622,4.738866396761134,0.47731972789115645,5.029700680272109,3.841809523809524,155.0703448275862,1014.8851551956816,28.869905533063427,29.971390013495277,,,42001
183,2006,9,15.5,11.47632311977716,164.1436541143654,3.848189415041783,4.862813370473537,0.5377464788732395,4.955309859154929,4.026845070422535,158.04378531073445,1013.8314763231198,28.878133704735376,30.162116991643455,,,42001
184,2006,10,15.993252361673415,11.480431848852902,118.24287652645862,6.9968960863697705,8.560135135135136,1.3088858695652175,6.159361413043478,4.92827445652174,127.45392022008254,1014.2588394062079,27.15937921727395,28.968825910931177,,,42001
185,2006,11,15.5,11.5,144.20868347338936,7.517361111111111,9.376944444444444,1.5548678720445064,6.69394993045897,5.069610570236439,112.1986013986014,1016.6605555555556,23.593611111111112,27.026666666666667,,,42001
186,2006,12,16.024258760107816,11.504043126684635,105.07723577235772,8.091644204851752,9.8588948787062,1.7453615279672576,7.297912687585266,5.405607094133697,127.38857938718662,1019.4863881401618,22.0811320754717,25.061590296495957,,,42001
187,2005,1,16.020188425302827,11.515477792732167,133.77340569877884,5.759164420485176,7.091268758526603,1.248061797752809,6.612359550561798,5.142345505617977,117.68829337094499,1069.4040376850605,22.214343707713127,23.90189445196211,16.463746630727762,,42001
188,2005,2,14.504477611940299,11.498507462686566,146.24137931034483,5.911641791044777,7.05776119402985,1.139683734939759,6.489487951807228,4.978463855421687,122.56711915535445,1017.9189552238805,21.76283582089552,22.796119402985074,17.289253731343283,,42001
189,2005,3,16.017543859649123,11.49527665317139,183.7054054054054,6.6385964912280695,8.12591093117409,1.308212824010914,6.462291950886766,5.039986357435198,180.70081967213116,1013.0184885290148,21.795006747638325,23.42105263157895,16.821052631578947,,42001
190,2005,4,15.5,11.5,159.4267782426778,7.435138888888889,8.984722222222222,1.3020723226703756,6.315577190542419,4.92990264255911,157.76998597475455,1014.3645833333334,23.425416666666667,24.710972222222225,17.162083333333335,,42001
191,2005,5,15.998654104979812,11.499327052489905,140.23004059539917,4.9561238223418576,5.979273216689099,0.8488722826086956,5.742744565217391,4.615244565217392,111.33424657534246,1013.1800807537013,25.53257065948856,26.31372812920592,20.48277254374159,,42001
192,2005,6,15.518776077885953,11.51182197496523,119.84733893557423,4.8378303198887345,5.825312934631432,0.7810384068278806,5.721237553342816,4.338293029871977,108.48554913294798,1011.5461752433936,27.891098748261474,28.844645340751043,23.63769123783032,,42001
193,2005,7,15.997308209959623,11.508748317631225,151.8199181446112,5.141588156123822,6.22678331090175,0.8388753387533876,6.1686856368563685,4.2891056910569105,163.33423913043478,1014.0850605652759,28.748452220726783,29.826244952893678,24.369448183041722,,42001
194,2005,8,15.974393530997304,11.5,146.01221166892807,4.746765498652291,5.885040431266846,0.7414343707713126,5.604682002706359,4.098416779431664,158.48777173913044,1012.8549865229111,29.497304582210244,30.588274932614556,24.303773584905663,,42001
195,2005,9,15.47124824684432,11.441795231416549,114.53380281690141,6.46914446002805,7.865357643758766,1.2691678420310297,6.163779971791255,4.479421720733427,105.76271186440678,1012.3931276297336,28.39495091164095,29.309256661991586,23.721598877980366,,42001
196,2005,10,16.0,11.5,101.34235453315291,7.313172043010753,8.935752688172043,1.5535405405405405,6.950121621621622,5.276,89.5149456521739,1013.0990591397849,26.223790322580644,28.002956989247313,19.51305518169583,,42001
197,2005,11,15.520891364902507,11.488857938718663,157.90361445783134,6.741225626740947,8.233147632311978,1.2764565826330532,6.560980392156862,4.884033613445378,124.88603988603988,1018.7025069637883,24.13384401114206,26.1533426183844,18.382729805013927,,42001
198,2005,12,16.0,11.5,133.8744939271255,7.303091397849462,9.073387096774194,1.5410391363022944,6.639716599190283,5.143346828609986,160.7449118046133,1018.3853494623655,22.63239247311828,25.568548387096776,16.910840108401086,,42001
199,2004,1,16.036437246963562,11.537112010796221,136.45675675675676,6.883535762483131,8.596486486486485,1.4203150684931505,6.687150684931507,5.164561643835617,113.31880108991825,1019.6481781376519,20.946963562753037,24.161081081081083,14.693927125506073,,42001
200,2004,2,15.020143884892086,11.509352517985612,150.5079594790159,6.728201438848921,8.318587896253602,1.4505847953216375,6.644634502923977,5.1594444444444445,148.2536231884058,1018.3043165467626,19.891798561151077,21.512374100719423,15.252805755395684,,42001
201,2004,3,16.0,11.5,108.2787550744249,6.136693548387097,7.265725806451613,1.231372812920592,6.899892328398384,5.058882907133244,97.81318681318682,1020.3899193548386,21.525537634408604,22.10739247311828,17.258602150537634,,42001
202,2004,4,15.486787204450627,11.510431154381084,134.3631284916201,5.737134909596662,6.847287899860918,1.0517246175243395,6.008150208623087,4.7826842837273995,121.88169014084507,1016.6311543810849,22.79054242002782,23.363004172461753,17.8769123783032,,42001
203,2004,5,16.010796221322536,11.480431848852902,108.39557399723375,6.048313090418354,7.118918918918919,1.031274238227147,5.95387811634349,4.824113573407202,114.67222222222222,1017.1560053981107,25.05128205128205,25.22949932341001,21.071659919028342,,42001
204,2004,6,15.484005563282336,11.515994436717664,132.62833099579242,5.286230876216968,6.255849582172702,0.76890603085554,5.344488078541374,4.3128471248246845,131.36083916083916,1016.793602225313,27.798191933240613,28.303337969401944,23.717246175243396,,42001
205,2004,7,15.950819672131148,11.467213114754099,151.48143053645117,3.812568306010929,4.6824417009602195,0.445130674002751,4.582393397524072,3.7944154057771664,140.7831491712707,1027.770081967213,28.713251366120218,29.739315068493152,23.603061224489796,,42001
206,2004,8,15.982479784366577,11.502695417789758,161.34959349593495,4.527665317139001,5.563008130081301,0.6597544338335607,5.28643929058663,4.075047748976808,162.45143638850888,1051.338948787062,28.653036437246964,30.009742895805143,24.168428184281844,,42001
207,2004,9,15.5,11.5,125.1297071129707,5.38,6.557638888888889,1.284,6.763757142857143,4.698714285714286,111.07317073170732,1012.0036111111111,28.397083333333335,29.028055555555557,22.340890125173853,,42001
208,2004,10,16.0,11.5,127.0570652173913,6.053970390309557,7.353225806451613,1.0090760869565216,5.72039402173913,4.429809782608696,165.17582417582418,1014.5436827956989,27.420967741935485,28.440860215053764,20.92983870967742,,42001
209,2004,11,15.481894150417828,11.487465181058496,149.02653631284917,7.075069637883008,8.65208913649025,1.4274474053295931,6.559172510518933,5.066676016830295,138.8338028169014,1017.4275766016713,25.279665738161558,27.169874476987445,18.916457461645745,,42001
210,2004,12,16.02964959568733,11.502695417789758,138.38263229308006,7.966846361185984,9.807287449392712,1.6563229308005427,6.776255088195387,5.269579375848032,141.6525885558583,1019.6700808625336,22.15290148448043,25.266216216216215,15.813746630727762,,42001
211,2003,1,16.26564673157163,11.515994436717664,120.34261838440112,6.212674094707521,7.896239554317549,1.2528551336146272,6.372222222222222,4.885949367088608,133.33379888268158,1035.2413073713492,18.41364902506964,21.804456824512535,11.931476323119776,,42001
212,2003,2,14.5,11.5,137.27204783258594,6.178720238095239,7.445508982035928,1.0985954198473282,5.870152671755725,4.703068702290077,154.1131221719457,1056.7288690476191,20.208358208955225,21.111077844311378,16.605680119581464,,42001
213,2003,3,16.0,11.5,153.2887323943662,5.002244039270687,6.003133903133903,1.0305547226386806,5.966116941529235,4.825907046476762,138.8020086083214,1483.4323924731182,22.518679775280898,23.26590909090909,19.382676056338028,,42001
214,2003,4,15.5,11.5,160.29505582137162,5.599166666666667,6.78736111111111,1.059782608695652,,4.802065217391305,89.84782608695652,1015.7748611111111,23.186666666666667,23.98041666666667,18.768194444444443,,42001
215,2003,5,16.0,11.5,130.82432432432432,5.471698113207547,6.4987870619946095,,,,,1038.2151881720429,26.35754716981132,26.65256064690027,25.665033407572384,,42001
216,2003,6,15.5,11.5,150.1492329149233,5.8538247566063975,7.079694019471488,1.0318077474892395,6.047087517934003,4.506527977044477,139.7154811715481,1025.4968055555555,27.80236439499305,28.636022253129344,23.969262865090407,,42001
217,2003,7,16.0,11.5,127.9606512890095,5.1326145552560645,6.211859838274933,0.7553488372093022,6.0977564979480166,4.28608755129959,128.40896739130434,1041.5665322580646,28.196495956873314,29.028840970350405,23.488679245283016,,42001
218,2003,8,16.0,11.5,168.71621621621622,4.140322580645162,5.173790322580645,0.6552762430939226,5.600870165745856,4.387306629834254,155.31015299026424,1015.8291666666667,28.65994623655914,29.938306451612902,23.50739247311828,,42001
219,2003,9,15.5,11.5,123.2064606741573,5.234733893557423,6.3776685393258425,0.803869132290185,5.43697012802276,4.218349928876244,117.25637393767705,1101.2133333333334,27.951825842696632,29.18370786516854,23.023702664796637,,42001
220,2003,10,16.0,11.5,111.78184281842819,5.643530997304582,6.991486486486486,0.913953804347826,5.886834239130435,4.360638586956521,103.7479674796748,1050.7340053763442,26.006351351351352,27.665675675675672,20.57854251012146,,42001
221,2003,11,15.5,11.5,108.17916666666666,7.2434722222222225,8.9975,1.5195518207282914,6.9415266106442575,5.191078431372548,115.2231520223152,1030.55625,24.25652777777778,26.348055555555554,18.22972222222222,,42001
222,2003,12,16.0,11.5,162.87972972972972,6.8652291105121295,8.788663967611335,1.442703804347826,6.649116847826087,5.183451086956522,164.8887381275441,1056.375940860215,20.445956873315364,24.446288798920378,12.9277628032345,,42001
223,2002,1,16.020188425302827,11.515477792732167,164.36941813261163,8.00471063257066,9.915477792732167,1.4308437067773168,5.924149377593361,4.590290456431536,165.57837837837837,1019.0157469717361,22.502960969044416,25.96010781671159,16.365006729475102,,42001
224,2002,2,14.5,11.5,116.98953662182362,7.375820895522389,9.251940298507463,1.4883885542168673,6.713222891566265,4.827530120481928,170.75522388059701,1046.9324404761905,21.307014925373135,25.938358208955226,14.286865671641792,,42001
225,2002,3,16.0,11.5,128.98240866035184,8.116532258064517,9.718951612903226,1.5255465587044534,6.549500674763833,4.7133738191632935,140.52097428958052,1018.1481182795699,22.6622311827957,24.91895161290323,17.72083333333333,,42001
226,2002,4,15.5,11.5,122.1805359661495,5.797771587743733,6.897075208913649,1.0617270194986073,6.321629526462396,4.93491643454039,122.74720670391062,1042.6270833333333,24.73217270194986,25.50459610027855,20.206406685236768,,42001
227,2002,5,16.0,11.5,114.66801619433198,6.800538358008076,8.120053835800807,1.2578196500672947,6.646689098250336,5.028317631224764,114.20435967302453,1028.2391129032258,25.74293405114401,26.469851951547778,20.173889636608344,,42001
228,2002,6,15.5,11.5,124.50842696629213,5.11432545201669,6.145618915159944,0.7932357043235704,5.6978940027894005,4.314337517433752,109.61657303370787,1027.3799999999999,27.076773296244784,27.749095966620303,22.514186369958278,,42001
229,2002,7,16.0,11.5,147.37295081967213,3.647761194029851,4.565625,0.4739699863574352,6.08575716234652,4.176507503410641,160.8169398907104,1126.593817204301,28.49674355495251,29.548233695652176,22.912754409769335,,42001
230,2002,8,16.0,11.5,154.16734143049933,3.683580080753701,4.688140161725067,0.5646195652173913,5.6207744565217395,4.293641304347826,156.58743169398906,1040.21438172043,28.795020188425305,30.059299191374663,22.96191117092867,,42001
231,2002,9,15.5,11.5,128.82369534555713,6.9061196105702365,8.261613351877608,1.3576190476190477,6.298529411764705,4.60390756302521,123.11764705882354,1023.191643454039,27.961891515994434,28.992489568845617,23.537830319888734,,42001
232,2002,10,16.0,11.5,120.78219178082192,5.755088195386703,6.985481682496608,0.9865187239944521,5.572330097087379,4.391054091539528,148.25342465753425,1099.0115591397848,27.14192672998643,27.548168249660787,22.31180461329715,,42001
233,2002,11,15.5,11.5,134.13006993006994,7.057858136300418,8.766063977746871,1.3274395448079659,6.279985775248933,4.871308677098151,147.36746143057505,1031.318611111111,23.669262865090403,25.734075104311543,16.35924895688456,,42001
234,2002,12,16.0,11.5,148.2743243243243,7.073180592991914,8.766172506738544,1.316551246537396,6.286495844875347,4.835110803324099,154.955223880597,1043.503629032258,21.241509433962264,23.30566037735849,14.68423180592992,,42001
235,2001,1,16.020188425302827,11.515477792732167,182.2533692722372,6.732345013477088,8.54952766531714,1.2493648648648648,6.17977027027027,4.823783783783783,140.68513513513514,1032.593270524899,20.351078167115904,24.6222371967655,13.125910931174088,,42001
236,2001,2,14.5,11.5,118.41940298507463,7.488392857142857,9.066964285714286,1.4225595238095239,6.422797619047619,4.881502976190476,99.55338345864662,1019.7886904761905,23.27485119047619,25.47172619047619,17.748065476190476,,42001
237,2001,3,16.0,11.5,161.67162162162163,7.5827027027027025,9.45945945945946,1.4760302197802198,6.142541208791208,4.744244505494505,179.1888586956522,1062.878629032258,22.651621621621622,25.60081081081081,15.707702702702704,,42001
238,2001,4,15.5,11.5,110.61911554921541,7.899023709902371,9.563319386331939,1.3202657342657342,6.031958041958043,4.3149930069930065,113.27221438645981,1055.8266666666666,24.3302649930265,25.302370990237097,18.947838214783822,,42001
239,2001,5,16.0,11.5,103.80386740331491,5.941049798115746,7.20349932705249,0.9534366576819407,6.155215633423181,4.434123989218329,119.7701778385773,1028.1375,24.955316285329744,25.624360699865413,19.602153432032303,,42001
240,2001,6,15.5,11.5,130.16039051603906,5.639554317548746,6.8991643454039,0.9037325905292479,5.793036211699164,4.783356545961002,135.0909090909091,1041.1441666666667,27.438579387186632,27.84791086350975,23.056267409470752,,42001
241,2001,7,16.0,11.5,166.71506105834465,3.818842530282638,4.813593539703903,0.5110810810810811,5.475391891891892,4.186702702702703,151.91486486486485,1028.4756720430107,28.396096904441453,29.466218034993272,22.781292059219382,,42001
242,2001,8,16.0,11.5,137.3792172739541,4.2086137281292055,5.204037685060565,0.6194864864864865,5.678351351351351,4.2611891891891895,131.3491204330176,1029.0477150537633,28.70794078061911,29.606325706594884,22.964064602960967,,42001
243,2001,9,15.5,11.5,111.06601123595506,5.537482517482518,6.777513966480447,0.8694886363636364,5.533778409090909,4.260980113636363,117.69985974754559,1063.8659722222221,28.018767507002803,29.327450980392157,22.02931276297335,,42001
244,2001,10,16.0,11.5,89.89715832205684,7.937903225806452,9.577822580645162,1.46621768707483,6.771319727891156,4.628204081632653,96.87027027027027,1017.5383064516129,25.476881720430107,26.99301075268817,19.87715053763441,,42001
245,2001,11,15.5,11.5,87.11576011157601,6.801112656467316,8.274791086350975,1.3460704225352114,6.685971830985915,4.906929577464789,95.83403068340307,1030.785138888889,24.22795549374131,25.076773296244784,18.03240611961057,,42001
246,2001,12,16.0,11.5,123.17861975642761,6.911036339165545,8.489905787348587,1.2939202200825308,6.306932599724897,4.908651994497937,153.19781718963165,1029.9720430107527,23.415498652291102,25.668909825033648,17.19757412398922,,42001
247,2000,1,16.020188425302827,11.515477792732167,132.21994535519124,6.930352303523036,8.681978319783198,1.3323202170963364,6.452320217096336,4.867394843962008,138.0570652173913,1080.9831763122477,21.381571815718157,23.989430894308946,15.27411924119241,,42001
248,2000,2,15.0,11.5,112.30043541364296,6.529710144927536,7.955652173913043,1.214876632801161,6.1276487663280115,4.744949201741655,118.15160349854227,1098.3028735632186,21.33086956521739,22.71710144927536,16.171884057971013,,42001
249,2000,3,16.0,11.5,124.28688524590164,5.700135685210312,6.848982360922659,0.967687074829932,5.643646258503401,4.554761904761905,129.54309165526675,1100.1651881720431,23.09674355495251,23.53880597014925,18.846811397557666,,42001
250,2000,4,15.5,11.5,141.2661971830986,5.421207865168539,6.615168539325842,0.9835955056179776,5.933356741573034,4.645280898876405,133.6774647887324,1116.1261111111112,23.271769662921347,24.33244382022472,17.938959212376936,,42001
251,2000,5,16.0,11.5,129.5761316872428,5.944870041039671,7.0544459644322846,0.8894794520547946,5.679821917808218,4.312972602739726,118.10576923076923,1172.289247311828,26.1625170998632,26.49781121751026,21.625616438356165,,42001
252,2000,6,15.5,11.5,127.23314606741573,4.522377622377622,5.606030855539972,0.6536812411847672,5.864047954866008,4.205416078984485,118.34330484330485,1104.4113888888887,27.76265734265734,28.631837307152875,22.4006993006993,,42001
253,2000,7,16.0,11.5,164.96486486486486,2.9740242261103633,3.8991913746630726,0.3842547425474255,5.097276422764228,3.9832655826558265,179.2132253711201,1040.3036290322582,28.882479784366577,30.162398921832885,22.53032345013477,,42001
254,2000,8,16.0,11.5,121.10958904109589,4.7989115646258504,5.992517006802721,0.7131607629427793,5.200980926430518,4.195408719346049,122.72060857538035,1125.1197580645162,28.837414965986394,29.909251700680272,22.83061224489796,,42001
255,2000,9,15.5,11.5,128.93846153846152,5.739944134078213,7.064895104895104,0.9825988700564972,5.9323305084745765,4.483460451977401,140.02535211267605,1074.81375,28.22486033519553,29.37174825174825,23.032681564245813,,42001
256,2000,10,16.0,11.5,85.7012278308322,6.948238482384824,8.43861788617886,1.3526975476839238,6.82183923705722,4.897724795640327,88.50407608695652,1090.7250000000001,25.725745257452573,26.96747967479675,19.12059620596206,,42001
257,2000,11,15.5,11.5,126.93846153846154,6.930543933054393,8.593723849372385,1.3356195965417867,6.330345821325649,4.878011527377522,140.76190476190476,1054.1491666666666,23.74490934449093,25.81536312849162,17.02928870292887,,42001
258,2000,12,16.0,11.5,145.1263440860215,6.996774193548387,8.782661290322581,1.5409782608695652,6.8135326086956525,5.1975,155.0067385444744,1020.7376344086022,20.71666666666667,24.077956989247312,14.018951612903226,,42001
259,1999,1,16.020188425302827,11.515477792732167,128.8517006802721,6.604736129905277,8.166305818673884,1.3577989130434782,6.59421195652174,4.974184782608695,134.48767123287672,1067.3772543741588,,,,,42001
260,1999,2,14.5,11.5,134.6232339089482,4.988975155279503,6.105295950155763,0.9296557120500781,5.750798122065727,4.5766040688575895,135.05919003115264,1406.9596726190478,20.38649635036496,,,,42001
261,1999,3,16.0,11.5,148.3921568627451,6.547287899860918,7.983704735376045,1.2552253521126762,6.092985915492957,4.79587323943662,152.33519553072625,1306.1940860215054,21.65980528511822,,,,42001
262,1999,4,15.5,11.5,114.75641025641026,5.921086261980831,7.1206070287539935,1.0123338735818477,6.030421393841167,4.825542949756889,137.92,2188.6866666666665,23.617252396166133,,,,42001
263,1999,5,16.0,11.5,119.37087912087912,5.4602721088435375,6.588813096862211,0.9122683264177041,5.636154910096819,4.515753803596127,126.72503419972641,1135.1875,25.880408163265304,27.301718213058418,20.723287671232875,,42001
